Index,DLL Path,Suspicious,Signature Info
2628,C:\WINDOWS\system32\rsaenh.dll,No,Not checked
2629,C:\Windows\System32\cryptnet.dll,No,Not checked
2630,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\atig6pxx.dll,No,Not checked
2631,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\atio6axx.dll,No,Not checked
2632,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdihk64.dll,No,Not checked
2633,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdxc64.dll,No,Not checked
2634,C:\WINDOWS\SYSTEM32\D3DSCache.dll,No,Not checked
2635,C:\WINDOWS\SYSTEM32\twinapi.appcore.dll,No,Not checked
2636,C:\WINDOWS\SYSTEM32\dcomp.dll,No,Not checked
2637,C:\WINDOWS\SYSTEM32\Microsoft.Internal.WarpPal.dll,No,Not checked
2638,C:\WINDOWS\system32\wbem\wbemprox.dll,No,Not checked
2639,C:\WINDOWS\SYSTEM32\wbemcomn.dll,No,Not checked
2640,C:\WINDOWS\system32\wbem\wbemsvc.dll,No,Not checked
2641,C:\WINDOWS\system32\wbem\fastprox.dll,No,Not checked
2642,C:\WINDOWS\SYSTEM32\amsi.dll,No,Not checked
2643,C:\WINDOWS\SYSTEM32\amdsacli64.dll,No,Not checked
2644,C:\WINDOWS\System32\perfos.dll,No,Not checked
2645,C:\WINDOWS\SYSTEM32\pfclient.dll,No,Not checked
2646,C:\WINDOWS\system32\dataexchange.dll,No,Not checked
2647,C:\WINDOWS\SYSTEM32\TextShaping.dll,No,Not checked
2648,C:\WINDOWS\SYSTEM32\textinputframework.dll,No,Not checked
2649,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdxx64.dll,No,Not checked
2650,C:\WINDOWS\system32\atidxx64.dll,No,Not checked
2651,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdenc64.dll,No,Not checked
2652,C:\Windows\System32\OneCoreCommonProxyStub.dll,No,Not checked
2653,C:\WINDOWS\SYSTEM32\OLEACC.dll,No,Not checked
2654,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
2655,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
2656,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
2657,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
2658,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
2659,C:\WINDOWS\System32\combase.dll,No,Not checked
2660,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
2661,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
2662,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
2663,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
2664,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
2665,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
2666,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
2667,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
2668,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
2669,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
2670,C:\WINDOWS\System32\shcore.dll,No,Not checked
2671,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
2672,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
2673,C:\WINDOWS\System32\sechost.dll,No,Not checked
2674,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
2675,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
2676,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
2677,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
2678,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
2679,C:\WINDOWS\System32\USER32.dll,No,Not checked
2680,C:\WINDOWS\System32\win32u.dll,No,Not checked
2681,C:\WINDOWS\System32\GDI32.dll,No,Not checked
2682,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
2683,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
2684,C:\WINDOWS\system32\mswsock.dll,No,Not checked
2685,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
2686,C:\WINDOWS\System32\wintypes.dll,No,Not checked
2687,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
2688,C:\WINDOWS\System32\ole32.dll,No,Not checked
2689,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
2690,C:\WINDOWS\SYSTEM32\dxgi.dll,No,Not checked
2691,C:\WINDOWS\SYSTEM32\directxdatabasehelper.dll,No,Not checked
2692,C:\WINDOWS\SYSTEM32\windows.staterepositorycore.dll,No,Not checked
2693,C:\WINDOWS\SYSTEM32\dxcore.dll,No,Not checked
2694,C:\WINDOWS\SYSTEM32\mf.dll,No,Not checked
2695,C:\WINDOWS\SYSTEM32\mfplat.dll,No,Not checked
2696,C:\WINDOWS\SYSTEM32\dwmapi.dll,No,Not checked
2697,C:\WINDOWS\SYSTEM32\d3d11.dll,No,Not checked
2698,C:\WINDOWS\SYSTEM32\dcomp.dll,No,Not checked
2699,C:\WINDOWS\SYSTEM32\Microsoft.Internal.WarpPal.dll,No,Not checked
2700,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdxx64.dll,No,Not checked
2701,C:\WINDOWS\System32\SETUPAPI.dll,No,Not checked
2702,C:\WINDOWS\SYSTEM32\windows.storage.dll,No,Not checked
2703,C:\WINDOWS\System32\shlwapi.dll,No,Not checked
2704,C:\WINDOWS\SYSTEM32\profapi.dll,No,Not checked
2705,C:\WINDOWS\system32\atidxx64.dll,No,Not checked
2706,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
2707,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdenc64.dll,No,Not checked
2708,C:\WINDOWS\SYSTEM32\BCrypt.dll,No,Not checked
2709,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdihk64.dll,No,Not checked
2710,C:\WINDOWS\System32\MSCTF.dll,No,Not checked
2711,C:\WINDOWS\System32\clbcatq.dll,No,Not checked
2712,C:\Windows\System32\Windows.Media.dll,No,Not checked
2713,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdh264enc64.dll,No,Not checked
2714,C:\WINDOWS\SYSTEM32\dxva2.dll,No,Not checked
2715,C:\WINDOWS\SYSTEM32\d3d9.dll,No,Not checked
2716,C:\WINDOWS\SYSTEM32\PROPSYS.dll,No,Not checked
2717,C:\WINDOWS\SYSTEM32\evr.dll,No,Not checked
2718,C:\WINDOWS\SYSTEM32\amdsacli64.dll,No,Not checked
2719,C:\WINDOWS\SYSTEM32\WTSAPI32.dll,No,Not checked
2720,C:\WINDOWS\SYSTEM32\DEVOBJ.dll,No,Not checked
2721,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdh265enc64.dll,No,Not checked
2722,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
2723,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
2724,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
2725,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
2726,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
2727,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
2728,C:\WINDOWS\System32\combase.dll,No,Not checked
2729,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
2730,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
2731,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
2732,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
2733,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
2734,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
2735,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
2736,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
2737,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
2738,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
2739,C:\WINDOWS\System32\shcore.dll,No,Not checked
2740,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
2741,C:\WINDOWS\System32\sechost.dll,No,Not checked
2742,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
2743,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
2744,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
2745,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
2746,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
2747,C:\WINDOWS\System32\USER32.dll,No,Not checked
2748,C:\WINDOWS\System32\win32u.dll,No,Not checked
2749,C:\WINDOWS\System32\GDI32.dll,No,Not checked
2750,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
2751,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
2752,C:\WINDOWS\system32\mswsock.dll,No,Not checked
2753,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
2754,C:\WINDOWS\System32\wintypes.dll,No,Not checked
2755,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
2756,C:\WINDOWS\SYSTEM32\ntmarta.dll,No,Not checked
2757,C:\WINDOWS\system32\nlansp_c.dll,No,Not checked
2758,C:\WINDOWS\System32\NSI.dll,No,Not checked
2759,C:\WINDOWS\SYSTEM32\DNSAPI.dll,No,Not checked
2760,C:\WINDOWS\System32\ole32.dll,No,Not checked
2761,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
2762,C:\WINDOWS\System32\clbcatq.dll,No,Not checked
2763,C:\WINDOWS\System32\netprofm.dll,No,Not checked
2764,C:\WINDOWS\System32\npmproxy.dll,No,Not checked
2765,C:\Windows\System32\rasadhlp.dll,No,Not checked
2766,C:\WINDOWS\System32\nlmproxy.dll,No,Not checked
2767,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
2768,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
2769,C:\WINDOWS\System32\USER32.dll,No,Not checked
2770,C:\WINDOWS\System32\win32u.dll,No,Not checked
2771,C:\WINDOWS\System32\GDI32.dll,No,Not checked
2772,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
2773,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
2774,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
2775,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
2776,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
2777,C:\WINDOWS\System32\sechost.dll,No,Not checked
2778,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
2779,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
2780,C:\WINDOWS\System32\wintypes.dll,No,Not checked
2781,C:\WINDOWS\System32\combase.dll,No,Not checked
2782,C:\WINDOWS\System32\SETUPAPI.dll,No,Not checked
2783,C:\WINDOWS\SYSTEM32\msi.dll,No,Not checked
2784,C:\WINDOWS\System32\ole32.dll,No,Not checked
2785,C:\WINDOWS\SYSTEM32\NETAPI32.dll,No,Not checked
2786,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
2787,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
2788,C:\WINDOWS\SYSTEM32\MPR.dll,No,Not checked
2789,C:\WINDOWS\SYSTEM32\AUTHZ.dll,No,Not checked
2790,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
2791,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
2792,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
2793,C:\WINDOWS\SYSTEM32\bcrypt.dll,No,Not checked
2794,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
2795,C:\WINDOWS\System32\shcore.dll,No,Not checked
2796,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
2797,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
2798,C:\WINDOWS\System32\SETUPAPI.dll,No,Not checked
2799,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
2800,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
2801,C:\WINDOWS\SYSTEM32\WTSAPI32.dll,No,Not checked
2802,C:\WINDOWS\System32\SHLWAPI.dll,No,Not checked
2803,C:\WINDOWS\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.26100.3291_none_6efaa3363dc03c2c\gdiplus.dll,No,Not checked
2804,C:\WINDOWS\SYSTEM32\d3d12.dll,No,Not checked
2805,C:\WINDOWS\SYSTEM32\dxgi.dll,No,Not checked
2806,C:\WINDOWS\System32\combase.dll,No,Not checked
2807,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
2808,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
2809,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
2810,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
2811,C:\WINDOWS\System32\win32u.dll,No,Not checked
2812,C:\WINDOWS\System32\USER32.dll,No,Not checked
2813,C:\WINDOWS\System32\GDI32.dll,No,Not checked
2814,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
2815,C:\WINDOWS\SYSTEM32\OPENGL32.dll,No,Not checked
2816,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
2817,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
2818,C:\WINDOWS\System32\sechost.dll,No,Not checked
2819,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
2820,C:\WINDOWS\SYSTEM32\WININET.dll,No,Not checked
2821,C:\WINDOWS\System32\wintypes.dll,No,Not checked
2822,C:\WINDOWS\System32\ole32.dll,No,Not checked
2823,C:\WINDOWS\SYSTEM32\OpenCL.dll,No,Not checked
2824,C:\WINDOWS\SYSTEM32\d2d1.dll,No,Not checked
2825,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
2826,C:\WINDOWS\SYSTEM32\dwmapi.dll,No,Not checked
2827,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
2828,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
2829,C:\WINDOWS\SYSTEM32\GLU32.dll,No,Not checked
2830,C:\WINDOWS\SYSTEM32\d3d11.dll,No,Not checked
2831,C:\WINDOWS\SYSTEM32\POWRPROF.dll,No,Not checked
2832,C:\WINDOWS\SYSTEM32\pdh.dll,No,Not checked
2833,C:\WINDOWS\SYSTEM32\dxcore.dll,No,Not checked
2834,C:\WINDOWS\SYSTEM32\CFGMGR32.dll,No,Not checked
2835,C:\WINDOWS\SYSTEM32\directxdatabasehelper.dll,No,Not checked
2836,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
2837,C:\WINDOWS\SYSTEM32\windows.staterepositorycore.dll,No,Not checked
2838,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
2839,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
2840,C:\WINDOWS\SYSTEM32\windows.storage.dll,No,Not checked
2841,C:\WINDOWS\System32\SHCORE.dll,No,Not checked
2842,C:\WINDOWS\SYSTEM32\atiadlxx.dll,No,Not checked
2843,C:\WINDOWS\SYSTEM32\PROPSYS.dll,No,Not checked
2844,C:\WINDOWS\SYSTEM32\DEVOBJ.dll,No,Not checked
2845,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
2846,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
2847,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
2848,C:\WINDOWS\System32\MSCTF.dll,No,Not checked
2849,C:\WINDOWS\SYSTEM32\amfrt64.dll,No,Not checked
2850,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amfrtdrv64.dll,No,Not checked
2851,C:\WINDOWS\SYSTEM32\dxva2.dll,No,Not checked
2852,C:\WINDOWS\SYSTEM32\d3d9.dll,No,Not checked
2853,C:\WINDOWS\SYSTEM32\CRYPTSP.dll,No,Not checked
2854,C:\WINDOWS\System32\clbcatq.dll,No,Not checked
2855,C:\WINDOWS\SYSTEM32\profapi.dll,No,Not checked
2856,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
2857,C:\WINDOWS\system32\NetworkExplorer.dll,No,Not checked
2858,C:\WINDOWS\SYSTEM32\edputil.dll,No,Not checked
2859,C:\Windows\System32\Windows.StateRepositoryPS.dll,No,Not checked
2860,C:\WINDOWS\SYSTEM32\urlmon.dll,No,Not checked
2861,C:\WINDOWS\SYSTEM32\iertutil.dll,No,Not checked
2862,C:\WINDOWS\SYSTEM32\netutils.dll,No,Not checked
2863,C:\WINDOWS\SYSTEM32\srvcli.dll,No,Not checked
2864,C:\WINDOWS\SYSTEM32\SspiCli.dll,No,Not checked
2865,C:\WINDOWS\SYSTEM32\virtdisk.dll,No,Not checked
2866,C:\WINDOWS\SYSTEM32\Wldp.dll,No,Not checked
2867,C:\WINDOWS\SYSTEM32\daxexec.dll,No,Not checked
2868,C:\WINDOWS\SYSTEM32\container.dll,No,Not checked
2869,C:\WINDOWS\SYSTEM32\ntmarta.dll,No,Not checked
2870,C:\WINDOWS\SYSTEM32\windows.staterepositoryclient.dll,No,Not checked
2871,C:\WINDOWS\SYSTEM32\capauthz.dll,No,Not checked
2872,C:\WINDOWS\SYSTEM32\pcacli.dll,No,Not checked
2873,C:\WINDOWS\SYSTEM32\MPR.dll,No,Not checked
2874,C:\WINDOWS\System32\sfc_os.dll,No,Not checked
2875,C:\WINDOWS\SYSTEM32\ServicingCommon.dll,No,Not checked
2876,C:\WINDOWS\SYSTEM32\WINSTA.dll,No,Not checked
2877,C:\WINDOWS\SYSTEM32\uiautomationcore.dll,No,Not checked
2878,C:\WINDOWS\SYSTEM32\OLEACC.dll,No,Not checked
2879,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
2880,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
2881,C:\WINDOWS\System32\SHLWAPI.dll,No,Not checked
2882,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
2883,C:\WINDOWS\System32\USER32.dll,No,Not checked
2884,C:\WINDOWS\System32\win32u.dll,No,Not checked
2885,C:\WINDOWS\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.26100.3291_none_6efaa3363dc03c2c\gdiplus.dll,No,Not checked
2886,C:\WINDOWS\System32\GDI32.dll,No,Not checked
2887,C:\WINDOWS\System32\combase.dll,No,Not checked
2888,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
2889,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
2890,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
2891,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
2892,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
2893,C:\WINDOWS\System32\sechost.dll,No,Not checked
2894,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
2895,C:\WINDOWS\System32\wintypes.dll,No,Not checked
2896,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
2897,C:\WINDOWS\System32\shcore.dll,No,Not checked
2898,C:\WINDOWS\System32\MSCTF.dll,No,Not checked
2899,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
2900,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
2901,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
2902,C:\WINDOWS\System32\USER32.dll,No,Not checked
2903,C:\WINDOWS\System32\win32u.dll,No,Not checked
2904,C:\WINDOWS\System32\GDI32.dll,No,Not checked
2905,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
2906,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
2907,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
2908,C:\WINDOWS\System32\ADVAPI32.dll,No,Not checked
2909,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
2910,C:\WINDOWS\System32\sechost.dll,No,Not checked
2911,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
2912,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
2913,C:\WINDOWS\SYSTEM32\d3d11.dll,No,Not checked
2914,C:\WINDOWS\System32\wintypes.dll,No,Not checked
2915,C:\WINDOWS\System32\combase.dll,No,Not checked
2916,C:\WINDOWS\System32\ole32.dll,No,Not checked
2917,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
2918,C:\WINDOWS\SYSTEM32\dxgi.dll,No,Not checked
2919,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
2920,C:\WINDOWS\System32\COMDLG32.dll,No,Not checked
2921,C:\WINDOWS\System32\shcore.dll,No,Not checked
2922,C:\WINDOWS\System32\SHLWAPI.dll,No,Not checked
2923,C:\WINDOWS\System32\SETUPAPI.dll,No,Not checked
2924,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
2925,C:\WINDOWS\SYSTEM32\d3d12.dll,No,Not checked
2926,C:\WINDOWS\System32\IMM32.dll,No,Not checked
2927,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
2928,C:\WINDOWS\SYSTEM32\MPR.dll,No,Not checked
2929,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
2930,C:\WINDOWS\SYSTEM32\AUTHZ.dll,No,Not checked
2931,C:\WINDOWS\SYSTEM32\NETAPI32.dll,No,Not checked
2932,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
2933,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
2934,C:\WINDOWS\SYSTEM32\DNSAPI.dll,No,Not checked
2935,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
2936,C:\WINDOWS\SYSTEM32\WINHTTP.dll,No,Not checked
2937,C:\WINDOWS\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.3360_none_3e0cc616e3305d09\COMCTL32.dll,No,Not checked
2938,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
2939,C:\WINDOWS\SYSTEM32\pdh.dll,No,Not checked
2940,C:\WINDOWS\SYSTEM32\CFGMGR32.dll,No,Not checked
2941,C:\WINDOWS\SYSTEM32\WTSAPI32.dll,No,Not checked
2942,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
2943,C:\WINDOWS\SYSTEM32\ncrypt.dll,No,Not checked
2944,C:\WINDOWS\SYSTEM32\PROPSYS.dll,No,Not checked
2945,C:\WINDOWS\SYSTEM32\urlmon.dll,No,Not checked
2946,C:\WINDOWS\SYSTEM32\dwmapi.dll,No,Not checked
2947,C:\WINDOWS\SYSTEM32\d3d9.dll,No,Not checked
2948,C:\WINDOWS\SYSTEM32\BluetoothApis.dll,No,Not checked
2949,C:\WINDOWS\SYSTEM32\dxva2.dll,No,Not checked
2950,C:\WINDOWS\SYSTEM32\USP10.dll,No,Not checked
2951,C:\WINDOWS\SYSTEM32\windows.storage.dll,No,Not checked
2952,C:\WINDOWS\SYSTEM32\iertutil.dll,No,Not checked
2953,C:\WINDOWS\SYSTEM32\DEVOBJ.dll,No,Not checked
2954,C:\WINDOWS\SYSTEM32\dxcore.dll,No,Not checked
2955,C:\WINDOWS\SYSTEM32\srvcli.dll,No,Not checked
2956,C:\WINDOWS\SYSTEM32\netutils.dll,No,Not checked
2957,C:\WINDOWS\SYSTEM32\directxdatabasehelper.dll,No,Not checked
2958,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
2959,C:\WINDOWS\SYSTEM32\windows.staterepositorycore.dll,No,Not checked
2960,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
2961,C:\WINDOWS\System32\NSI.dll,No,Not checked
2962,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
2963,C:\WINDOWS\SYSTEM32\NTASN1.dll,No,Not checked
2964,C:\WINDOWS\SYSTEM32\profapi.dll,No,Not checked
2965,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
2966,C:\WINDOWS\System32\MSCTF.dll,No,Not checked
2967,C:\WINDOWS\System32\clbcatq.dll,No,Not checked
2968,C:\Windows\System32\Windows.UI.dll,No,Not checked
2969,C:\Windows\System32\Windows.UI.Immersive.dll,No,Not checked
2970,C:\WINDOWS\SYSTEM32\BCrypt.dll,No,Not checked
2971,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
2972,C:\WINDOWS\SYSTEM32\MSASN1.dll,No,Not checked
2973,C:\WINDOWS\SYSTEM32\GLU32.dll,No,Not checked
2974,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\atig6pxx.dll,No,Not checked
2975,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\atio6axx.dll,No,Not checked
2976,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdihk64.dll,No,Not checked
2977,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdxc64.dll,No,Not checked
2978,C:\WINDOWS\SYSTEM32\D3D12Core.dll,No,Not checked
2979,C:\WINDOWS\SYSTEM32\D3DSCache.dll,No,Not checked
2980,C:\WINDOWS\SYSTEM32\twinapi.appcore.dll,No,Not checked
2981,C:\WINDOWS\SYSTEM32\dcomp.dll,No,Not checked
2982,C:\WINDOWS\SYSTEM32\Microsoft.Internal.WarpPal.dll,No,Not checked
2983,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdxx64.dll,No,Not checked
2984,C:\WINDOWS\system32\atidxx64.dll,No,Not checked
2985,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
2986,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdenc64.dll,No,Not checked
2987,C:\WINDOWS\system32\NetworkExplorer.dll,No,Not checked
2988,C:\WINDOWS\SYSTEM32\uiautomationcore.dll,No,Not checked
2989,C:\WINDOWS\SYSTEM32\OLEACC.dll,No,Not checked
2990,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
2991,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
2992,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
2993,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
2994,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
2995,C:\WINDOWS\System32\combase.dll,No,Not checked
2996,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
2997,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
2998,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
2999,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
3000,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
3001,C:\WINDOWS\SYSTEM32\dbghelp.dll,No,Not checked
3002,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
3003,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
3004,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
3005,C:\WINDOWS\SYSTEM32\DWrite.dll,No,Not checked
3006,C:\WINDOWS\System32\shcore.dll,No,Not checked
